,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,3,7,6,6,1,3,1,12,7
car,1,73,0,1,0,0,3,2,2,7
bird,7,1,49,9,15,5,7,4,2,1
cat,2,2,10,43,11,11,11,11,0,2
deer,1,1,11,6,46,5,5,12,2,1
dog,1,1,10,13,7,37,5,10,0,2
frog,1,0,6,3,3,2,93,1,2,1
horse,2,0,4,2,8,5,3,76,0,2
ship,13,4,2,1,0,1,1,1,77,6
truck,6,7,4,0,1,2,1,2,6,80
