,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,3,7,1,5,1,4,1,12,5
car,6,69,0,0,0,0,2,1,3,8
bird,10,1,52,5,9,11,5,2,3,2
cat,3,3,10,28,7,33,14,3,1,1
deer,8,1,10,7,40,9,4,10,1,0
dog,0,2,9,12,0,45,4,10,2,2
frog,0,1,6,8,9,6,78,3,1,0
horse,2,0,6,8,2,7,2,71,2,2
ship,18,6,4,0,1,0,1,0,74,2
truck,8,20,2,3,0,2,1,0,9,64
