,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,4,3,6,1,2,2,2,24,4
car,4,70,2,0,0,0,3,1,5,4
bird,6,1,55,9,4,8,9,4,4,0
cat,1,2,5,41,6,15,13,14,5,1
deer,3,1,9,5,39,3,12,13,4,1
dog,0,0,6,21,3,35,5,15,1,0
frog,1,0,2,8,5,2,89,3,2,0
horse,0,1,1,1,2,4,3,88,1,1
ship,6,4,1,0,0,2,1,0,90,2
truck,5,11,2,3,0,0,1,5,15,67
