,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,76,2,3,6,1,2,2,0,10,1
car,4,62,2,3,0,0,3,2,5,8
bird,7,2,42,12,8,12,5,6,3,3
cat,4,1,8,54,4,18,5,7,1,1
deer,4,1,8,14,47,6,4,4,1,1
dog,0,0,4,17,5,40,2,16,1,1
frog,0,0,5,14,6,3,83,1,0,0
horse,0,1,2,6,8,10,1,71,2,1
ship,18,4,1,6,0,0,0,2,70,5
truck,5,9,2,6,0,1,1,1,5,79
