,loss,accuracy,val_loss,val_accuracy
0,1.6616547749091168,0.40385714173316956,1.4097429218292237,0.4970000088214874
1,1.3137540505467629,0.530367374420166,1.2210819091796874,0.5479999780654907
2,1.1811853767219855,0.5800611972808838,1.1925457983016967,0.5680000185966492
3,1.0903237880784638,0.6153265237808228,1.1576775197982787,0.5929999947547913
4,1.013899425273039,0.6412040591239929,1.1137400636672974,0.6079999804496765
5,0.9502980934065215,0.664306104183197,1.1499479627609253,0.6029999852180481
6,0.8952971954637644,0.6831428408622742,1.125346534729004,0.6179999709129333
7,0.8425949990214133,0.7033877372741699,1.1619705896377563,0.628000020980835
8,0.8053694792961588,0.7156938910484314,1.1247396278381347,0.6359999775886536
9,0.7574000703947885,0.732897937297821,1.0994117822647094,0.6399999856948853
10,0.7326331627125643,0.742306113243103,1.132754644393921,0.6539999842643738
11,0.7005609730311803,0.753612220287323,1.1558957595825194,0.625
12,0.6698049161580144,0.7613673210144043,1.2064005336761474,0.6539999842643738
13,0.6483600236153116,0.7690203785896301,1.216004949569702,0.6330000162124634
14,0.6308388680243978,0.7756734490394592,1.2976846885681153,0.6460000276565552
15,0.5987537519396567,0.7877143025398254,1.2563907146453857,0.6150000095367432
16,0.5872337532919281,0.7903673648834229,1.307464298248291,0.6489999890327454
17,0.5675902431011199,0.7961224317550659,1.3568339195251464,0.6309999823570251
18,0.5591182842935835,0.8027551174163818,1.400596118927002,0.6370000243186951
19,0.5496611683611967,0.8049183487892151,1.4768835830688476,0.6470000147819519
20,0.5318597135884421,0.8105102181434631,1.4115615711212157,0.6389999985694885
21,0.5195613865073846,0.8137755393981934,1.3930684089660645,0.621999979019165
22,0.5136302708168419,0.81922447681427,1.4536316204071045,0.6370000243186951
23,0.4966642296630509,0.824999988079071,1.5038817863464355,0.6259999871253967
24,0.49409476269021324,0.8255510330200195,1.4832400207519532,0.6190000176429749
25,0.4858563425200326,0.8276326656341553,1.7773568840026857,0.593999981880188
