,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,1,8,7,2,1,2,0,14,4
car,4,64,3,1,2,0,1,0,5,9
bird,5,2,64,12,7,3,5,1,1,0
cat,2,1,9,55,9,15,5,1,3,3
deer,2,1,19,7,43,4,3,9,2,0
dog,0,1,7,30,1,38,3,6,0,0
frog,0,0,10,13,5,4,77,2,1,0
horse,1,0,3,6,11,9,0,71,1,0
ship,10,6,3,1,1,1,2,0,77,5
truck,3,10,1,7,0,0,2,3,7,76
