,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,1,2,6,4,1,1,4,18,4
car,4,65,0,1,1,0,2,0,4,12
bird,12,1,44,14,9,9,6,3,2,0
cat,1,1,4,60,6,18,3,5,2,3
deer,3,1,8,9,36,8,7,13,5,0
dog,0,0,5,21,3,45,2,7,1,2
frog,4,3,6,10,2,4,78,3,2,0
horse,3,0,4,4,1,7,0,78,2,3
ship,9,4,0,2,0,0,2,0,83,6
truck,5,4,1,2,0,0,0,1,13,83
