,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,2,1,8,3,0,3,3,15,4
car,1,64,2,0,1,3,3,0,3,12
bird,9,2,47,14,9,10,6,1,2,0
cat,6,1,6,46,5,20,5,7,4,3
deer,3,0,9,16,43,2,5,8,1,3
dog,0,0,4,22,1,44,4,9,1,1
frog,0,1,3,9,7,3,84,3,1,1
horse,1,0,1,6,6,10,1,74,1,2
ship,9,5,1,6,0,0,0,0,84,1
truck,0,10,2,3,0,0,3,1,10,80
