,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,3,2,2,2,5,5,2,5,8
car,3,63,1,1,1,0,2,1,3,14
bird,14,1,28,20,8,12,9,5,1,2
cat,2,1,4,57,5,14,10,5,0,5
deer,7,0,10,10,36,8,10,5,2,2
dog,1,0,2,25,4,44,3,4,1,2
frog,1,3,3,8,4,1,88,0,0,4
horse,2,2,1,11,7,7,3,67,0,2
ship,20,4,0,3,1,0,5,1,63,9
truck,5,10,1,4,3,0,0,2,5,79
