,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,0,10,6,4,2,1,0,6,6
car,5,64,1,1,1,3,1,0,3,10
bird,7,0,56,9,11,7,2,4,1,3
cat,2,2,8,57,5,11,8,6,0,4
deer,4,0,9,7,52,3,5,7,1,2
dog,2,0,5,29,6,32,5,6,0,1
frog,2,1,4,14,5,7,78,1,0,0
horse,0,0,2,9,4,5,0,79,2,1
ship,19,3,2,5,1,1,0,0,73,2
truck,5,9,5,4,1,1,1,1,6,76
