,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,7,2,4,2,2,5,2,17,7
car,0,67,1,1,1,0,3,1,3,12
bird,9,0,58,5,14,3,6,0,3,2
cat,4,5,10,42,9,14,12,4,1,2
deer,0,3,12,1,52,3,7,8,3,1
dog,1,0,8,9,9,43,9,7,0,0
frog,0,3,3,3,9,4,89,0,1,0
horse,0,1,3,4,8,7,2,75,0,2
ship,9,6,1,2,1,0,2,1,82,2
truck,5,9,1,1,0,2,2,1,6,82
