,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,2,4,2,3,1,2,0,14,2
car,5,62,1,0,1,2,3,1,2,12
bird,13,1,50,6,7,4,12,5,2,0
cat,8,1,15,39,7,17,9,5,2,0
deer,10,0,15,6,35,4,8,11,1,0
dog,1,0,12,14,2,37,3,16,1,0
frog,0,0,7,3,3,4,89,3,2,1
horse,2,0,3,10,5,4,2,75,0,1
ship,13,2,1,2,0,0,0,1,86,1
truck,9,15,2,3,0,1,4,5,4,66
