,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,4,4,3,4,2,1,2,18,6
car,2,64,1,1,1,1,0,3,5,11
bird,9,1,45,4,9,14,2,6,7,3
cat,4,3,10,35,16,16,2,9,2,6
deer,4,0,7,10,50,7,0,8,1,3
dog,1,0,3,13,8,46,0,14,0,1
frog,3,1,14,4,10,9,66,3,2,0
horse,2,0,2,1,11,10,0,73,0,3
ship,10,3,0,3,3,0,2,0,78,7
truck,9,14,3,0,0,1,1,4,3,74
